1823943.6514,5952349.7069
1823913.6462,5952349.639
1823913.8497,5952259.6234
1823883.8445,5952259.5556
1823883.9802,5952199.5452
1823853.9751,5952199.4773
1823854.1107,5952139.467
1823854.8567,5951809.4097
1823824.8515,5951809.3419
1823825.1904,5951659.3158
1823825.2581,5951629.3106
1823795.2529,5951629.2428
1823795.3207,5951599.2376
1823765.3155,5951599.1698
1823765.3832,5951569.1646
1823735.378,5951569.0969
1823735.4457,5951539.0917
1823705.4405,5951539.0239
1823705.6438,5951449.0083
1823675.6385,5951448.9405
1823675.5708,5951478.9457
1823645.5656,5951478.878
1823645.4979,5951508.8832
1823255.4305,5951508.0028
1823255.4982,5951477.9976
1823135.4777,5951477.7268
1823135.5454,5951447.7216
1823075.5351,5951447.5862
1823075.6028,5951417.5811
1823015.5925,5951417.4457
1823016.2016,5951147.3995
1822986.1964,5951147.3319
1822986.2641,5951117.3268
1822956.259,5951117.2591
1822956.3942,5951057.2488
1822926.3891,5951057.1812
1822926.4567,5951027.1761
1822896.4516,5951027.1084
1822896.5192,5950997.1033
1822896.5868,5950967.0982
1822866.5817,5950967.0306
1822866.6493,5950937.0254
1822776.634,5950936.8226
1822776.7016,5950906.8175
1822746.6964,5950906.7499
1822746.6288,5950936.755
1822716.6237,5950936.6874
1822716.5561,5950966.6925
1822596.5357,5950966.4221
1822596.6033,5950936.417
1822506.5881,5950936.2142
1822506.6556,5950906.2091
1822386.6353,5950905.9387
1822386.5678,5950935.9438
1822326.5576,5950935.8086
1822326.6252,5950905.8036
1822296.6202,5950905.736
1822296.6877,5950875.7309
1822266.6827,5950875.6634
1822266.8178,5950815.6533
1822236.8128,5950815.5857
1822236.9479,5950755.5756
1822206.9428,5950755.508
1822207.0779,5950695.4979
1822177.0729,5950695.4304
1822177.1404,5950665.4253
1822147.1354,5950665.3578
1822147.2029,5950635.3528
1821967.1727,5950634.9476
1821907.1626,5950634.8125
1821907.0951,5950664.8176
1821877.0901,5950664.75
1821877.0226,5950694.755
1821696.9926,5950694.3499
1821696.9251,5950724.3549
1821636.9151,5950724.2199
1821636.8476,5950754.2248
1821606.8426,5950754.1573
1821606.7751,5950784.1623
